full_text,sentimen
"@Aswicahyono Itu anggaran tingkat nasional aja mas. Kemendagri memerintahkan setiap daerah mengalokasikan dukungan APBD kepada program MGB dan itu bersifat mandatory, terutama untuk program pengawasan MBG, 
dampak keracunan, dll. Ketemu dengan pejabat di daerah kepulauan yg makin pusing",negatif
"Sudah banyak contoh makanan MBG yg bermasalah..
Katanya pula BGN sudah menindak SPPG yg ga layak, tapi ga ada perubahan tuh..

MBG ini buang² uang negara.. https://t.co/BtHf5fm7cG",negatif
"Setahun sejak program MBG berjalan, kritik terhadap pelaksanaannya belum mereda. 
Meski begitu, pemerintah justru menaikkan anggarannya drastis. 

Pada 2026, anggaran MBG melonjak empat kali lipat menjadi Rp335 triliun, atau sekitar Rp1 triliun per hari. 

Ketika status MBG https://t.co/hpcoCdyl2L",netral
Indonesia to allocate Rp335 trillion for MBG in 2026. https://t.co/i4Nsa02BKq,netral
"Saya dari awal nggak setuju dengan MBG. Dan logika seperti di video ini menurut saya tidak benar.

Tanpa MBG, uang yang disebutkan ini sudah berputar di masyarakat. Selama ini semua pelajar juga sudah makan siang.

MBG hanya mengalihkan omset dari pedagang kecil ke pengusaha MBG https://t.co/jXX55PKUFd",negatif
"Satu tahun MBG.
Anggaran membengkak, fiskal makin rawan.
Lebih dari 100 yayasan mitra diduga terafiliasi lingkar pejabat.

Program gizi berubah jadi proyek rente.
Perut katanya kenyang, negara yang masuk UGD. https://t.co/1vb57RN6Zn",negatif
"Pak @prabowo apa betul dampak MBG seperti ini, yg kaya semakin kaya, yg miskin semakin miskin 😴 https://t.co/e0o5YQ2wsX",negatif
"salut pada Polri Grobogan, tindakan sigapnya atasi dampak MBG sangat ditunggu https://t.co/ErE9E9KfiN",netral
"studi banding jepang ke indo, terkait MBG. itu bukan prestasi ya... tapi mempermalukan diri sendiri. 

fakta yang akan terkuak, oleh jepang. di banyak sekolah yang menerima MBG, guru-gurunya dibayar underpaid. 
MBG memakan anggaran pendidikan, hingga 1.2 T per hari.

jepang bakal https://t.co/ymRxkfGsN9",negatif
"MBG katanya tidak wajib.

Sekarang tinggal nunggu:
ada gak sekolah yang cukup punya keberanian untuk menolak program MBG di sekolah mereka?

Program ini seharusnya dimulai dari daerah 3T yang selama ini cuma kebagian janji, bukan prioritas.

Kalau MBG benar-benar fokus ke daerah https://t.co/7zA5OgEhrV",negatif
"PROYEK ""MAKAN BERBAYAR"" (TAK GRATIS) | 

Saya memilih istilah itu, krn pada dasarnya proyek ini tidak pernah gratis.

Ia sepenuhnya bersumber dari uang rakyat, hanya dikemas ulang dgn narasi ;

KEDERMAWANAN NEGARA.
____________________________

RAPBN 2026 yg memuat anggaran MBG https://t.co/mdIzb4pqNZ",positif
"@MurtadhaOne1 Proyek MBG adalah salah satu dari 17 tujuan global yang dikemas dengan istilah Pembangunan Berkelanjutan. 

Setelah SPPG dianggap cukup untuk menyalurkan makanan atau produk yang nanti akan disuplai oleh tangan hitam pemerintah. 

Lalu, pandemi jilid 2 aktif kembali. https://t.co/kvioXNp8LS",netral
"PERINGATAN DINI BMKG UNTUK CUACA INDONESIA
28 - 30 JANUARI 2026 https://t.co/RTcH2ZOJNA",netral
"MBG ini memang proyek yang mengada-ada. Ia tidak bergizi, tidak gratis, tidak tepat sasaran, tidak mencerdaskan, tidak adil, dan hanya memperkaya sekelompok orang. Padahal masih banyak yang lebih urgent yang harus dilakukan oleh pemerintah.",negatif
"Assalamu'alaikum, #SahabatSehat... 

Program MBG Tunjukkan Dampak Positif, Dinkes P2KB Provinsi Gorontalo Catat Penurunan Gizi Kurang

https://dinkes.gorontaloprov.go,id/program-mbg-tunjukkan-dampak-positif-dinkes-p2kb-provinsi-gorontalo-catat-penurunan-gizi-kurang/ https://t.co/xMzXDoUEAO",netral
"PERINGATAN DINI CUACA INDONESIA BMKG
31 JANUARI - 02 FEBRUARI 2026 https://t.co/hEvJ7vY73z",netral
"::
Bulan Puasa MBG tetap dibagikan pada siswa sekolah, cara pemerintah mengganggu akidah Islam.
Dari dana MBG brp persen keuntungan yg diambil paksa oleh istri dan anak pejabat yg ikut bermain per hari.?
*video AI

#RakyatBergerakRevolusi
•• https://t.co/52w7GTE9Op",negatif
"@indaho_indah Kutipan nya sok2an mementingkan Pendidikan, padahal MBG sendiri adalah program penghambat Pendidikan di Indonesia (memotong 30% anggaran Pendidikan)

Anggararan 1 Triliun per hari malah dipakai hal sekali makan jadi tai 💩 cuma demi proyek balas budi ke pendukung era pemilu biar https://t.co/OV13A5N7sk",negatif
"Kritik untuk perbaikan MBG perlu dan harus, tapi jangan sampai kritikan yg ada malah menghilangkan fakta dampak positifnya https://t.co/YiQKmFFgOv",negatif
"💚 TW // PDD
guys.. jangan masuk pdd... kalo ditanyain bisa desain atau dokum.. jawab aja gabisa.. JANGAN coba coba masuk pdd.. kalau kalian.. tidak mau gila.. hahaha.. HAHAHA... HAHAHAHAHAHAHAHAH... HAAHAHHAHAHAHAHAHAHAHAHAHAH https://t.co/WSUhrwBXfj",negatif
"Waspada antek asing
Demo ditunggangi koruptor
Kabur Aja Dulu? Kabur aja lu
Kasus keracunan MBG cuma 0,00017%
Apa itu deforestasi? Sawit juga pohon
Bencana cuma di 3/38 provinsi
Selamat Tahun Baru 2021

Dalam sejarah, raja yang incapable justru dipertahankan untuk dimanfaatkan.",negatif
"@Naz_lira Kurang Bodoh apa lagi...
1. Merusak alam (dampak keberlanjutan)
2. Meracuni generasi Bangsa (MBG)
3. Duduk bersama penjajah (Board of Pricks)
Semoga bangsa ini terhindar dari bencana, karena memiliki pemimpin yg bodoh... https://t.co/o6iJftn4jO",negatif
"BGN akan Ukur Dampak Pelaksanaan MBG setelah Setahun Berjalan

https://t.co/CSPFAxzaJu",netral
"Kalau targetnya cuma rendahnya keracunan, ya buat apa ada MBG yang dananya setinggi langit? Serahkan saja pada pedagang2 kecil yang makin dirugikan setelah ada MBG (karena anak-anak berhenti jajan pada mereka). 

Bukankah dana gedhe itu targetnya gizi yang jauh lebih baik? https://t.co/4DdAKkyS06",negatif
"⠀⠀⠀⢀⣠⣤⣤⣤⣀⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣀⣤⣤⣤⣄⡀⠀⠀⠀
⠀⠀⣼⠋⠁⠀⠀⠀⣉⣿⣷⣶⣿⣿⣿⣿⣿⣿⣶⣾⣿⣉⠀⠀⠀⠈⠙⣧⠀⠀
⠀⠀⣿⠀⠀⢀⣴⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣦⡀⠀⠀⣿⠀⠀
⠀⠀⠹⣆⣴⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣦⣰⠏",netral
"MBG berhasil koq pak.
- Berhasil mensejahterakan pejabat dan kroninya.
- berhasil nambahin utang negara
- berhasil memunculkan 16.000 kasus keracunan .
😁 https://t.co/xcoTOEFoD8",negatif
yg kontolny gede dm dong,negatif
MBG : Makanan (yg belum tentu) Bergizi (bahkan bisa beracun) dan Tidak Gratis krn dibiayai dari pajak rakyat dan dng memangkas hak rakyat di sektor lain.,negatif
"Dampak Keracunan Tahu Berjamur MBG Meluas, Dinkes Fokus Tangani Korban https://t.co/Z9asvJyAfO",negatif
"PERINGATAN DINI CUACA BMKG.
22 - 23 JANUARI 2026 https://t.co/fFUyzaxLYX",netral
"Baca komenter di twit saya yang ini, rasanya jadi sia2 selama 10 tahun saya tunjukan cara mengkritik yg benar. 🤦‍♂️😅

Padahal saya cuma mengutip data, dan dari data itu saya proyeksi dan dibangun argumen dampak lain MBG akan berkontribusi besar ciptakan lapangan kerja.

Bukan https://t.co/nHukaJRLl3",negatif
"Belum sempurna memang, tapi program MBG ini membawa dampak positif baik bagi penerima manfaat maupun pada ekonomi lokal dan nasional, seperti program Budiman Sudjatmiko yg punya target dan multiper effect https://t.co/iZ8xTzAVhx",positif
"MBG ini seperti mindah kebocoran. Dari kebocoran di lembaga dan kementrian, diratakan ke dapur2 MBG. Gimana dampak ekonomi-nya? Purbaya bingung 😀",negatif
"Total anggaran pendidikan nasional (2026): 
± Rp 757,8 triliun

Anggaran MBG dari pendidikan: ± Rp 335 triliun

Persentase dari anggaran pendidikan: ± 44,2 %

WASPADAI DAMPAK SISTEMIK MASA DEPAN BANGSA DAN NEGARA KETIKA ANGGARAN PENDIDIKAN DIPAKAI MASIF UNTUK PROGRAM LAIN",netral
Dukungan dari masyarakat makin besar setelah lihat sendiri dampak MBG di sekolah #ManfaatMBG https://t.co/lVBWtkvuJW,negatif
"Guru honorer dipecat kepsek dan digantikan oleh adek kepsek yg baru lulus pegawai p3k pw.

Sementara presidennya sibuk mengkampanyekan keberhasilan penyaluran MBG.
Bukan keberhasilan dampak dari MBG. https://t.co/A28KsYFUVl",negatif
"Setahun Berjalan, Program MBG Telah Serap 800 Ribu Pekerja ‼️

Wakil Menteri Keuangan Thomas Djiwandono menerangkan bahwa program MBG memiliki dampak ekonomi yang sangat besar. Menurut catatannya, kebijakan tersebut telah membuka hampir 20 ribu Satuan Pelayanan Pemenuhan Gizi https://t.co/8n8JusRLvg",netral
terima kasih Polri Grobogan udah siaga antisipasi dampak keracunan MBG https://t.co/hjImxCbefL,negatif
"Harus diakui, edan jg dampak MBG ini dipenyerapan naker.

Dampak langsung di SPPG saja serap 800ribu pekerja (2025).

Jika jumlah pekerja linier dg anggaran, maka tahun ini akan ada 4juta pekerja di SPPG.

Target 19jt lapangan kerja bakal terwujud ini 😁
 https://t.co/7wtfYpdbRV",negatif
"Dampak MBG terasa ya, tetangga gue skrg kalo pulang sekolah yg ditanya ""tadi makannya apa?""
Bukan lagi ""tadi belajar apa?, dapet nilai berapa?""",negatif
"Dampak nyata MBG: gizi cukup = tumbuh optimal, prestasi meningkat, generasi sehat &amp; cerdas. https://t.co/m7OhfVQU6x",positif
Masyarakat lumajang nikmati dampak positif program mbg https://t.co/UyG0DqVOOd,netral
"Pemerintah menyiapkan evaluasi dampak Program Makan Bergizi Gratis (MBG) dengan menekankan pentingnya ketepatan data penerima manfaat sebagai dasar pengukuran hasil program.

 https://t.co/30QXNhHMLC",netral
Dampak MBG Akan Dibaca dari Pertumbuhan Otak dan Fisik Anak https://t.co/oiwQurBsS8 https://t.co/jRxqKvyLXs,netral
Masyarakat Lumajang nikmati dampak positif penerapan program MBG https://t.co/tsvM6FWpuo,netral
"Sudah adakah penelitian mengenai dampak positif MBG thdp anak setelah mengkonsumsi MBG
Apakah anak2 bertambah
1. Pintar IQ nya naik
2. Lebih sehat dan kuat
3. Lebih kreatif 
Atau sama saja tidak ada perubahan..? 

Mantab
Senin
Tertanda

Danpak negatif 👇
https://t.co/SFBd4SAUyN",positif
"Masyarakat Lumajang rasakan manfaat nyata program MBG! Dampak positif terasa di kehidupan sehari-hari, anak-anak lebih sehat, semangat belajar naik. Bukti negara hadir beneran buat tingkatkan gizi generasi penerus. Salut buat semua yang terlibat! https://t.co/yTazacanV9",positif
"Mantap! Program MBG ciptakan 780.000 lapangan kerja baru. Dari dapur sampai distribusi, ribuan orang dapat penghasilan tetap sambil dukung gizi anak Indonesia. Dampak ekonomi nyata, rakyat kecil ikut sejahtera berkat program ini! https://t.co/A7pRP5ZiFN",positif
Program MBG beri dampak luar biasa! Bukti  pemerintah ciptakan lapangan kerja baru. https://t.co/KQXAnHqzYs,positif
"salut buat Polri yang siap bantu warga Grobogan atasin dampak MBG, semangat terus https://t.co/vIZV2nPDxK",positif
"Pemerintah Siapkan Evaluasi Dampak MBG, Ukur Pertumbuhan Fisik hingga Fungsi Otak
https://t.co/rXSKQQ5f3p",netral
"Dampak nyata program MBG di daerah membuktikan bahwa nutrisi yang tepat berbanding lurus dengan konsentrasi dan keaktifan belajar siswa. Investasi pada piring anak hari ini adalah investasi pada kecerdasan bangsa masa depan.
https://t.co/1zgznm6Mmr",positif
Dampak dan efek program MBG itu sangat positif banget untuk anak-anak sekolah Indonesia. https://t.co/lbnXUni5cY,positif
"Program Makan Bergizi Gratis (MBG) membawa dampak nyata bagi anak-anak.

BGN mencatat peningkatan IMT pada penerima manfaat, menjadi sinyal perbaikan status gizi.

MBG berpotensi menurunkan stunting dan malnutrisi, sekaligus memastikan tak ada lagi anak yang kelaparan. https://t.co/hG2hv9XCfg",positif
"Simak penjelasan Ferry Irwandi: urusan kesejahteraan guru honorer adalah kewenangan Pemda, bukan dampak MBG. Fokus pada Kerja Nyata tanpa mengadu domba profesi demi kemajuan. #LanjutkanMBG 

out west alchemist Jule Gempa #BOTHSIDES https://t.co/mA15h68Luj",netral
Program Makan Bergizi Gratis (MBG) membawa dampak positif bagi pelaku Usaha Mikro Kecil Menengah (UMKM) di Kabupaten Trenggalek. https://t.co/sSTRYGQJyN,netral
"📌 Dampak MBG: lawan stunting, dorong ekonomi 0,1%, serap 820 ribu tenaga kerja. Investasi nyata untuk generasi hebat dan Indonesia maju. #IndonesiaTerang #MBG https://t.co/z0snb7srMZ",netral
Dengan adanya program MBG ini membawa dampak positif baik bagi penerima manfaat maupun pada ekonomi lokal dan nasional 🇮🇩 https://t.co/GtuLGRnVkx,positif
"Belanja jumbo tak bisa asal jalan. Menkeu Purbaya kirim sinyal evaluasi anggaran MBG demi efektivitas dan dampak ekonomi yang nyata. Menurut Anda, anggaran perlu disisir? 👇 https://t.co/64sq56OrnW",netral
"Dampak MBG lebih dari sekadar pemenuhan gizi anak sekolah; ini adalah ""Bensin Ekonomi"" bagi masyarakat kelas bawah. Saat dapur mengepul, dompet warga pun ikut terisi.
​#MakanBergiziGratis #EkonomiRakyat #PemberdayaanWarga #BeritaTerkini #IndonesiaMaju
https://t.co/IzcC7Ddegc",positif
"Dampak MBG di Indonesia Timur benar-benar nyata! Guru-guru bersaksi, siswa jadi lebih semangat dan fokus belajar. Program ini lebih dari sekadar mengenyangkan, tapi juga meningkatkan kualitas belajar anak. https://t.co/ZsMqXftElD",positif
"Irma Chaniago, menilai pelaksanaan program Makan Bergizi Gratis (MBG) hingga satu tahun berjalan belum menunjukkan dampak yang terukur terhadap penurunan angka stunting maupun peningkatan gizi anak.

#HardNews_Sosial #NewsOne #CariBeritaditvOne #MBG #IrmaChaniago #NO04 https://t.co/gPr0OoNxmM",netral
"MBG bukan sekadar soal gizi anak sekolah. Program Pak Prabowo ini juga memberi dampak nyata bagi ekonomi masyarakat, dari petani hingga pelaku usaha lokal. 🇮🇩 https://t.co/tYf9GD08As",positif
@ainunrozi @dosenkesmas Yakin sdm tinggi? udah ada penelitian terkini dampak MBG terhadap peningkatan IQ dan kemampuan berfikir anak?,netral
Saya akan lebih hormat jika pak Prabowo denger &amp; ambil kebijakan STOP MBG. Jgn ngotot MBG harus jalan. Presiden itu udah dikadali Wapres dan Luhut &amp; kepala MBG. Dilaporkan seolah dg MBG memberi dampak pertumbuhan ekonomi rakyat. Faktanya MBG sarat penyimpangan tdk ada nilai Gizi,negatif
"Ratusan siswa SDN Kepatihan, Bojonegoro, menikmati program MBG (Makan Bergizi Gratis) 🍱
Belajar jadi makin semangat saat asupan gizi terpenuhi. Senyum ceria dan fokus di kelas jadi bukti nyata dampak MBG untuk masa depan anak-anak. https://t.co/FvExMDkVk7",positif
"Knp ya lulusan srjna bhkn S3 kl sdh gbung pmrinth/politik kok jd dungu? Katanya kelaparan keluarga miskin, eh yg bri mkn cm anak sj, bapaknya dibiarkan luntang lantung ga ada kerja. Sesignifikan itukah dampak MBG terhadap pmbrantasan klaparan pd keluarga miskin?",negatif
"Perbedaan sikap politik itu wajar. Tapi ada batas tipis antara kritik &amp; penyederhanaan masalah.
Banjir &amp; bencana tetap ditangani negara melalui BNPB &amp; lintas kementerian. Program MBG tidak dimaksudkan menggantikan pendidikan, melainkan memperkuat fondasi paling dasar anak: gizi,",netral
"kayaknya emang dampak mbg sama pasar itu gede banget, kayak harga bahan di pasar jadi naik gara2 mbg :/",positif
"Program MBG dengan kebijakan pengangkatan pegawai SPPG menjadi PPPK memicu reaksi. 

Publik membandingkan akselerasi ini dengan nasib guru honorer yang lambat. 

Ketimpangan ini melahirkan persepsi ketidakadilan soal prioritas anggaran. 

Bagaimana metode analisisnya? https://t.co/l1siJHBu8G",netral
"@Briankang110711 memang udah ga musim pemilu, tapi setelah 02 terpilih, dampak nya sampe detik ini, bahkan sampe beberapa tahun kedepan, lebih baik gue bersimpati ke korban keracunan mbg, bencana alam, sama pendemo/protester yang dikriminalisasi negara. paham?",negatif
Program MBG ini membawa dampak positif baik bagi penerima manfaat maupun pada ekonomi lokal dan nasional https://t.co/snnmt0hmer,positif
"⋆｡ ☁︎ ˚｡⋆  ☁︎ ˚｡⋆ ☽ 𓂃 ☁︎ ⋆｡˚

☁︎ 𓍼 ོ ⋆｡ ﾟ☁︎｡ 𓂃 ˚ ✧ ☁︎ ⋆｡

⋆｡ﾟ☁︎ ｡⋆｡ 𓂃 ☾ ˚ 𖦹°‧  ☁︎ ⋆｡

☁︎ ˚｡⋆ ☽ 𓂃 ☁︎ ✧ ⋆｡˚ ☁︎ ⋆｡˚",positif
Sangat optimis dengan dampak MBG 2026 bagi ekonomi daerah. Serapan bahan pangan lokal yang masif akan bikin pasar tradisional dan petani kita makin berdaya. Investasi gizi sekaligus investasi ekonomi nasional dalam satu langkah! ✨🍱 #GiziBangsa #BGN https://t.co/iXQd6iFtpT,positif
@IFnubia Pedagang jajanan kecil.di sekolah plg kena dampak MBG...biasanya siang2 anak sekolah jajan malah mereka dah pada kenyang makan dr SPPG..,positif
"Dampak nyata di lapangan sangat bermanfaat Program MBG adalah cara pemerintah memenuhi  gizi para generasi muda serta memberikan dampak nyata perekonomian lokal ,ini sudah di akui dunia program MBG satu program yang pro rakyat 
MBG satu program berjuta manfaat 
@prabowo https://t.co/gKjDxcWHIE",positif
"Anggaran Negara Fokus Diarahkan ke Danantara dan MBG, Dinilai Ada Dampak Lintas Generasi

https://t.co/CFwXsEUyC1",netral
"Program MBG bukan sekadar urusan gizi, tapi juga menggerakkan roda ekonomi. Dari petani, UMKM, hingga tenaga kerja lokal ikut merasakan dampak positif MBG bagi perekonomian Indonesia. https://t.co/SYwJR0hAWx",positif
"Dari anggaran besar, lahir dampak nyata. 💜
Dana MBG 2026 bukan hanya soal angka, tapi tentang jutaan lapangan kerja dan harapan yang ikut tumbuh.
Karena ketika gizi dijaga, ekonomi pun bergerak bersama. 🌱 https://t.co/LQSlXI4jCx",positif
"@9H0st66 Menurut saya, klaim ""mengunci"" kekuasaan lewat program seperti MBG atau bansos Jokowi bersifat situasional, tergantung implementasi dan dampak nyata. Era SBY, pengangkatan guru massal tingkatkan jumlah dan kesejahteraan pendidik, tapi ada isu korupsi dan oversupply. MBG jangkau",negatif
"Tak peduli seburuk apa anak2 menderita keracunan, mereka akan terus bersandiwara bahwa program itu sangat berhasil.
Berita keracunan tak akan perna di pedulikan, mereka tutup mata.

Berkat MBG, anak-anak jadi ;
Pintar.                            Gemuk https://t.co/JLryEqjfku",negatif
tawarin apapunn,negatif
"@dosenkesmas min, mbg kan udah jalan setaunan nih, sdh ada publikasi riset blm yg beneran meneliti dampak gizinya spt klaim kepala bgn?",negatif
"Silakan kalau mau meneliti dampak MBG pakai raw data BPS, tapi kalau untuk data series belum tersedia, baru cross-section.",netral
"Melalui MBG, uang jajan yang sebelumnya digunakan untuk makan siang kini dapat disimpan dan ditabung oleh para siswa. 

Dampak positif ini terlihat saat Wakil Kepala Badan Gizi Nasional (BGN) Nanik S. Deyang bersama Wakil Menteri Kesehatan Benjamin Paulus Octavianus meninjau https://t.co/YzEpS8TawL",netral
"MBG bagai buah simalakama, dijalankan rugi, ndak dijalankan sudah kadung janji ketika kampanye. 
Padahal nilai positifnya ndak ada sama sekali, cuman mengeruk APBN hanya untuk dihabiskan di jamban. https://t.co/T7S9ROG5xm",negatif
"Inilah dampak #Efesiensi ke pemda, prioritas ratusan triliun ke mbg, gaji mereka di pangkas. Lebih mulia menjadi #SPPG mbg 😢

Menyakitkan sekali itu 17 Triliun rupiah pemerintah gelontorkan ke #bop. siapa #antek asing woiii.. https://t.co/YFgbvBLyax",negatif
"Pemerintah menyiapkan evaluasi dampak Program Makan Bergizi Gratis  (MBG) dengan menekankan pentingnya ketepatan data penerima manfaat  sebagai dasar pengukuran hasil program.

Hal itu  disampaikan Menteri Koordinator (Menko) Bidang Pangan Zulkifli Hasan  (Zulhas) usai rapat https://t.co/a8re5Iv7Hc",netral
"Program Makan Bergizi Gratis (MBG) dinilai memberikan dampak positif tidak hanya bagi siswa yang menerima makanan bergizi, tetapi juga terhadap ekonomi nasional. Pendiri INDEF menilai MBG sebagai pendekatan baru dalam pembangunan ekonomi
https://t.co/BOpBurH2B7",positif
".    *     .       *    .🌕      *    .  *            ☄️.    *      *    .      🌍*      .     .    *   ⭐️ *    .      *      .     .  *.       ✨
    *    .  *     💫       .    *         *    .  *     🪐  .    *     *    .  *          .    *🌟     *    .  *",netral
"@didiek_murdock Setiap nampan  MBG harus ada tulisan :
""Peringatan Pemerintah : MBG bisa beracun.
Periksa bau dan rasa MBG sblm makan, keracunan MBG diluar tanggung jawab SPPG dan tidak bisa dituntut secara hukum""",negatif
"Program MBG membawa dampak positif sebagai wujud kerja nyata dlam menciptakan ekosistem pendidikan yg bersih sehat serta berkelanjutan demi masa depan lingkungan yg lebih baik bagi seluruh masyarakat indonesia. #LanjutkanMBG
. 
Senin #MeAndTheeSeriesEP8 CONGRATULATIONS JIN Pandji https://t.co/h87F4aR5rt",positif
😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 https://t.co/RoKywK9kNl,netral
"@xoxo_titikkoma @kangdede78 Program MBG (Makan Bergizi Gratis) di Indonesia pada 2026 memiliki dampak multidimensi berdasarkan realitas terkini.

**Ekonomi**: Secara positif, program ini ciptakan lapangan kerja di sektor makanan dan logistik, dorong pertumbuhan lokal dengan anggaran Rp300T, tingkatkan",netral
"Dengan adanya MBG, yang lebih makmur adalah para pejabat, sebab proyek ini dibagi-bagi antar kroni &amp; kawan pejabat tinggi sendiri. Rakyat yg dibikin susah. Pedagang kecil yang tadinya punya pelanggan siswa sekolah, sekarang makin sepi.",negatif
"""މިސަރުކާރަށް ނިސްބަތްވާ ބޭފުޅުން މިބުނަނީ ސަރުކާރު ކެންޑިޑޭޓަށް ވޯޓުދޭށޭ. ސަރުކާރުގެ ކެންޑިޑޭޓަށް ވޯޓު ދިނީމަޔޭ ތަރައްޤީ ގެނެވޭނީ. ނޫން. ނޫން. މިއީ ބުހުތާން ދޮގު. ރައްޔިތުންނަށް ދައްކާ ދަޅަ. ސަރުކާރު އަޅުގަނޑުމެން ދީފީމޭ. ރައްޔިތުންގެ މަޖިލިސް ދީފީމޭ. މިހާރު އަޅުގަނޑުމެން https://t.co/hkXiaNFvL0",positif
"@comelbingitz @didiek_murdock Ya, video di akun didiek_murdock tampaknya menggambarkan insiden keracunan siswa dari program MBG di Bandung Barat, Jawa Barat, pada September 2025. Laporan dari BBC, Detik, dan Kompas mengonfirmasi ratusan siswa terkena dampak saat itu.",negatif
"@txtdrimedia MBG bikin keracunan, biar anak2 pada keracunan.. Biar uang pendidikan sedikit, jadi makin banyak orang bodoh.. Biar pejabrut makin kaya dari keuntungan MBG 😤",negatif
"@Rea72232237 @jipaveda kalo lu ga nyangka bakal begini begitu ya berarti emg dongo aja jir, udah banyak yg warning tentang dampak mbg, bisnis sawit doi, penjahat ham, dll.

prabowo isnt some mysterious mastermind, yall are just plain dumb",negatif
"day 120 of saying #stopMBG ✋️🚫
.
.
.
dampak program mbg untuk RAYKAT: keracunan bahkan sampai meninggal, harga sembako naik, food waste, and so on tapi lu cuma peduli kuali haram lu ini tetap nyala",negatif
"@ARSIPAJA sejak awal, memang perkiraan dampak MBG untuk peningkatan gizi anak anak itu rendah banget. untuk ke petani dan peternak memang cukup bagus dengan menghilangkan biaya distribusi yang terkadang panjang, tapi tetep aja dampaknya gak sebesar yang dibanggakan pemerintah",negatif
"┏━━┓┏━━┓┏━━┓┃┗━┓
┗━┓┃┃┏┓┃┗━┓┃┃┏┓┃
┏━┛┃┃┃┃┃┏━┛┃┃┗┛┃
┃┏━┛┃┃┃┃┃┏━┛┗━━┛
┃┗━┓┃┗┛┃┃┗━┓┏━━┓
┗━━┛┗━━┛┗━━┛┃┏━┛ https://t.co/Tv2c7ZAjrB",netral
Posisi 3️⃣ diisi oleh Diogo Dalot. 📝✅,netral
"@CindyHapsari_ lu kalo mau bahas empati ke wowok &amp; orang yg nerima duit untuk kampanye menangin penjahat ham, jangan ke kite. kite mah cuman ngetweet ngetweet gini doang, kaga buat mbg beracun, kaga buat kebijakan tolol, kaga support israel. tolong lu pikirin dampak mana yg lebih gede sari",negatif
"@patillele4364 Mungkin tujuan tersembunyi dari program mbg tuh supaya generasi muda jadi manusia super. Awalnya diberi makanan basi, supaya selnya bermutasi bisa menerima makanan sampah. Sehingga jika perang Dunia ke 3 beneran pecah, generasi muda gk akan kelaparan karena juga bisa makan sampah",negatif
"@didiek_murdock @SMujsin MBG : Piring Korupsi Era Prabowo 

Seberat apapun dan seburuk apapun mereka akan teruskan program MBG 

Tujuannya bukan untuk mencerdaskan kehidupan rakyat tapi mengumpulkan pundi-pundi rupiah buat pilpres 2029",negatif
"Kasus keracunan MBG ini tidak bisa dianggap remeh. Tidak cukup hanya bikin statement akan dievaluasi. Tapi, semua yang terlibat wajib dipenjara karena membahayakan nyawa anak bangsa!",negatif
"⌯ 🐟 ۫  𐀔  ׂ  ֢   ִ ꕀ  ˑ 🐋 ׅ  𑁯  𝅄  ֗

ഒ  ˳  𝆕   ׁ 🪈 ִ   ◌  ׁ  ܀  📻 ִ  ੭  ֢ 

〃 ۫ 🪻  ࣭  ✧ ׂ  ִ 🐛  ֗﹢ ִ  ꣼  ּ

◌ ִ   ፧  ּ  🕊️  ִ  ݊   ʚ ɞ ׁ  ֢🪺  ㇴ  ۫

૮  ּ 🍝 ִ  ५  ׁ ﹫ ˑ 🥢 ⊹  ۫  ࣭ 𖧁 ׄ  ✧",positif
"@Rian__Az Saya bekerja sebagai tenaga medis d sebuah kota kecil

Sedih rasanya melihat sudah puluhan anak datang berobat dgn keluhan demam mual muntah hingga diare yg mnurut pengakuan mereka, trjadi stelah konsumsi MBG

Lagipula kualitas pndidikan harusnya jauh lebih penting dari isi perut",negatif
"@strawcher_ Oke, skip gender. Fokus ke MBG aja: Dampak psikologis program MBG pada anxietas nutrisi orang tua di Indo (laporan Kemenkes 2026). Bisa teliti reduksi stres via survei, efek ke kesejahteraan keluarga. Atau pengaruhnya ke motivasi belajar anak. Mau yang mana dikembangin?",netral
"Semoga ini bukan dampak MBG, Bupati tdk punya daya utk bayar pppk
https://t.co/2E4lc46Dks",negatif
"Program Makan Bergizi Gratis (MBG) telah memberikan dampak nyata bagi banyak anak dan orang tua, terutama dalam pemenuhan kebutuhan gizi harian.

Bagi sebagian keluarga, terutama dari kalangan kurang mampu, MBG membantu memastikan anak-anak tetap mendapatkan asupan makanan sehat",positif
"Emg lucu yg bilang harga melonjak itu sbg dampak 'positif' mbg 😂

Emg suara masyarakat menengah kebawah gapernah didenger 😂😂😂",positif
