full_text,sentimen
"Semoga ini bukan dampak MBG, Bupati tdk punya daya utk bayar pppk
https://t.co/2E4lc46Dks",negatif
Dampak MBG @prabowo mlai kliatan,negatif
"Program Makan Bergizi Gratis (MBG) telah memberikan dampak nyata bagi banyak anak dan orang tua, terutama dalam pemenuhan kebutuhan gizi harian.

Bagi sebagian keluarga, terutama dari kalangan kurang mampu, MBG membantu memastikan anak-anak tetap mendapatkan asupan makanan sehat",positif
"Emg lucu yg bilang harga melonjak itu sbg dampak 'positif' mbg 😂

Emg suara masyarakat menengah kebawah gapernah didenger 😂😂😂",positif
"Udah setahun nih MBG

Dampak nyatanya apa sih buat rakyat?

Selain buat SPPG dan BGN ya. 
Rakyat khususnya rakyat miskin - menengah
🙏🏻🙏🏻",negatif
"Percepatan MBG Diperkuat, Pemda Buleleng Pastikan Mutu Pangan dan Dampak Ekonomi https://t.co/IWgSN8Svna",netral
"Program MBG membawa dampak berlapis, gizi anak terpenuhi, kualitas SDM meningkat, dan ekonomi menguat dengan capaian 1,65 juta warga serta 25 ribu tenaga kerja
#MBG #GiziCukup https://t.co/kB4A6prrv9",netral
"Program MBG di Kabupaten Karimun terus menunjukkan dampak nyata. Hingga kini, penerima manfaat telah mencapai 65.000 orang yang disalurkan melalui 27 SPPG. Upaya ini memastikan pemerataan gizi sekaligus memperkuat layanan bagi masyarakat di berbagai wilayah.👍💝 https://t.co/VTxDHvy5rq",positif
"Program Makan Bergizi Gratis (MBG) membawa dampak positif bagi pelaku UMKM di Trenggalek, dengan potensi omset hingga Rp 6 juta per hari, meningkatkan perekonomian lokal secara signifikan https://t.co/EHIRCMy8al",positif
"Dampak MBG murid2 jadi beringas, ada kasus guru digebukin murid2 dll. Efektifkah MBG terhadap gizi tapi menurunkan moral dan etika murid2 ke guru. Gw dulu mah beberapa kali digamparin guru gk pernah bales apalagi ngelapor orang tua. 🙈🙈",negatif
"MBG sangat memihak rakyat kecil karena memberikan dampak ganda, perlindungan kesehatan bagi kelompok rentan dan penguatan ekonomi lokal di perdesaan. Program ini tidak hanya memberikan makanan, tetapi juga menciptakan lapangan kerja dan pasar baru bagi rakyat kecil melalui Satuan",positif
"Lihat betapa luar biasa dampak dari Program MBG. Selain memberikan nutrisi penting bagi anak-anak kita seperti yang terlihat pada wajah-wajah mereka yang penuh semangat, program ini juga menjadi motor penggerak ekonomi dengan menciptakan sebanyak 780.000 lapangan pekerjaan. https://t.co/Iz7nPfnyQS",positif
"se Indonesia harus turun ke jalan buat menghentikan program MBG asli dampak panjang dr efisiensi dana transfer ke daerah, memotong dana pendidikan alias mengkhianati undang2, sampe harga² di pasar yg naik karna diborong mbg. Mana dapur cuma dikuasi segelintir orang",negatif
"Datanya jelas apaan. Wkt itu gue cuma minta data list skolah penerima MBG ke disdik suatu kota aja, katanya mrk gapunya datany sama sekali. Yg megang pemerintah pusat

Pdhal tujuan gue buat tugas matkul teknik penarikan contoh, bikin survey dampak mbg",negatif
"Jujur jarang belanja, tapi liat qrt dan reply an nya jadi sebuah informasi menarik dampak mbg sampai sejauh itu ternyata",positif
"Satu langkah kecil lewat MBG, dampak besar bagi bangsa, gizi anak terjaga, prestasi terangkat, dan masa depan Indonesia kian gemilang #MBG #IndonesiaEmas2045 https://t.co/iOjp855dlg",positif
"Kerja Nyata MBG membawa dampak nyata! 
Mendukbangga menyatakan Program MBG berkontribusi menurunkan angka Stunting di Jawa Barat, Sukabumi. Tim pendamping keluarga aktif bagikan bantuan gizi. Penurunan stunting jg dipengaruhi di luar asupan gizi. #LanjutkanMBG

Aurelie #シクスト https://t.co/e6vws0muUY",positif
"BGN resmi mengeluarkan juknis baru terkait pelaksanaan SPPG di Karimun dengan kapasitas suplai maksimal 2.500 penerima manfaat per dapur. Program Makan Bergizi Gratis (MBG) terus menunjukkan dampak positif, khususnya bagi anak-anak sekolah. Hingga saat ini, jumlah penerima https://t.co/oixn3tBRLD",positif
Dampak positif MBG kian terasa dengan meningkatnya antusiasme belajar siswa serta berputarnya roda ekonomi lokal yang melibatkan banyak pelaku usaha kecil di bidang penyediaan pangan sehat #MBG #IndonesiaSehat #IndonesiaEmas https://t.co/ywUgd1UVml,positif
"@syariahkeu Berdasarkan analisis sumber beragam hingga Jan 2026, dampak program MBG pada pertumbuhan ekonomi RI masih terbatas. INDEF perkirakan anggaran Rp71 T di 2025 dorong PDB naik 0,06% (Rp14,61 T), tapi realisasi baru 74,6% &amp; efek makro belum signifikan. Kadin proyeksikan potensi",netral
"For reall daging ayam sekarang harganya stabil, gatau deh kalo MBG beroperasi lagi pasti jadi naik. Dan masyarakat udah menyadari dampak MBG bagi mereka mulai dari pedagang sayur, kaki lima sampe ibu rumah tangga bahkan bapak bapak.",positif
"Kerja Nyata pemerintah terus menstabilkan harga lewat pengaturan pasokan, koordinasi produsen, dan pengawasan pasar agar dampak MBG tidak membebani masyarakat. #LanjutkanMBG",netral
"2,3 Juta Penerima, Pemprov Evaluasi Dampak MBG di Lampung, Selasa (20/1/2026)

Baca Selengkapnya di:
https://t.co/HB3j6aopHN",netral
"Bukan mendoakan, Akan terasa nanti anak turun pemuja MBG terkena dampak efesiensi ini. Menjeritlah kalian yg takan didengar pemerintah.⚠️ https://t.co/hBF3smjjys",negatif
"Riyal dah sekarang susah bgt nyari susu uht yg full cream, dampak MBG luas bgt dan dzolim.",negatif
"@AchsanKhan @tijabar Jangan salah buat dapur MBG (Sppg) ga pakai izin Rt &amp; Rw, langsung bangun mereka. Di perumahan gw uda kejadian, RT &amp; Rw ga tau, tiba2 uda ada pembangunan, karena akan ada dampak lingkungan, khususnya sampah yg menyebabkan bau",negatif
"@MayaA62580468 Ada udang di balik batu Program MBG.
Personel yg terlibat seakan terikat kerjaan MBG, shg di 2029 nanti, pemilih kuat adalah Calon yg punya ide MBG.
Dgn senjata MBG, capres lainnya bakal lewat.",negatif
"MBG bukan sekadar makan, tapi tata kelola bersih yang bikin siswa sehat dan merasakan dampak nyata.#MBGBarigas #MBGBikinSehat #IndonesiaTerang https://t.co/CzOrMzaQTI",positif
"Presiden Prabowo ungkap dampak ekonomi MBG yg signifikan: lebih dari 61 ribu UMKM terlibat &amp; jutaan lapangan kerja tercipta. Program ini bukan hanya tentang gizi, melainkan Kerja Nyata yg mendorong perekonomian nasional. #LanjutkanMBG

Lula Rest In Love  #ตั้งสติหน่อยคุณธีร์ Arab https://t.co/GXjEol4fVI",positif
"Program MBG terbukti memberi dampak luas dengan 55,1 juta penerima manfaat. Ini adalah Kerja Nyata pemerintah dalam membangun generasi bangsa yang lebih sehat.
#LanjutkanMBG

Indomaret Almaz Awali Dengan Kebaikan bakti nyata prajurit VIP Festival https://t.co/8TnakV4RCm",positif
"Program MBG terus menunjukkan dampak nyata. 

Juknis baru BGN memastikan SPPG Karimun mampu melayani hingga 2.500 penerima manfaat per dapur, sehingga distribusi makin merata dan tepat sasaran.

Anak-anak mendapatkan asupan bergizi, masa depan Karimun pun semakin kuat. https://t.co/NHfzUId6HL",positif
Dia lagi ngomongin kondisi bodi dan saldo cuannya yang makin gemuk dampak MBG?,negatif
"@05Panji @MurtadhaOne1 @ardi_anz4 @tekarok007 @tham878 @aewin86 @Franken_blues Ya, akun NDeyang Nanik S Deyang terakhir posting tahun 2011, jadi sepertinya udah gak aktif lagi di X.

Untuk penyelenggara MBG, berdasarkan laporan terbaru (Tempo, BBC, dll.): perketat standar keamanan pangan, suspend dapur bermasalah, libatkan ahli gizi lokal, dan monitoring",netral
"@worksfess Efek MBG, dana transfer pemerintah pusat ke jakarta dipotong hampir 20 T 😂.",netral
"Efek domino MBG ini gila ya. Pakan ternak (soybean meal) impornya dah disentralisasi ke BUMN, swasta dibatesin. Bukannya makin murah, harganya malah kena mark-up 7%. Makin mahal aja harga ayam warteg langganan ane.",negatif
"mbg adalah program populis paling tidak berguna, anggaran mbg setahun samadengan anggaran ikn tiga tahun dikali tiga, ga masuk akal. terus outputnya juga sampah ga ada gizinya dan cuma untuk bunuh2in anak indonesia @prabowo @gibran_tweet",negatif
"@Marimar_Aauw bayangin MBG yang baru jalan belum genap 1 tahun, yg keracunan udah puluhan ribu. 
Banyak Bahan Berbahaya
dan Beracun, bahkan tanpa uji lab udah ketauan itu berapa yg terdampak sampai masuk rumah sakit. 

Astaghfirullah",negatif
"Betul. Dampak MBG itu berlapis, bukan cuma di meja makan anak, tapi sampai ke roda ekonomi daerah.",negatif
Video Dampak Keracunan Diduga gegara MBG di Sukabumi Meluas https://t.co/GRyvyPdcxQ,netral
Memang pemerinta ga mikir x sda dikasih ke cina rakyat di cekek pajang mbg pinjam rentenir dan potong dan pendidikan dampak mbg  nihil yang bnyak terbuang untuk mencerdaskan rak yat itu pendidikan  penguasa ini bisikan setan x,negatif
"Kata pakar ekonomi Vid Adrison, MBG itu dampaknya nggak sesimpel yang dibahas di timeline kita, di episode ini kita akan ngebahas dampak MBG yang sering luput dari pembahasan publik.

Simak selengkapnya hanya di Youtube Hyprbuzz! Kalau menurut kamu, dampaknya bakal kerasa nggak https://t.co/aOQpufPlrx",negatif
"(keracunan, kualitas gizi, politisasi)
Dampak nutrisi nasional belum sebanding dengan biaya fiskal
Tanpa reformasi desain dan pengawasan, MBG menjadi beban, bukan solusi struktural.
4. Diplomasi Ekonomi: Efektif tapi Berisiko
Prabowo cukup berhasil menjaga posisi Indonesia di https://t.co/fWjnbq3dHD",netral
"@MafiaWasit MBG...lahan bisnis yang menggiurkan
Sayangnya pelaksanaan MBG banyak yang tidak sesuai tujuan
Karena bisnis selalu menghitung untung
Dampak merugikan konsumen dikesampingkan.",negatif
"Dampak MBG yg relevan buat anak2 masih akan terlihat nanti di jangka panjang. Skrg belum.

Namun, dampak yg relevan buat keuntungan pengelola SPPG sudah terlihat dari sekarang.  

Jadi siapa bilang MBG ga berdampak? Udh berdampak banget buat dunia usaha khususnya pengelola sppg.",positif
"@MardaniAliSera Program mbg adalah mega proyek yg gak bisa di audit, tidak penting kehidupan yg layak bagi guru, dan teruslah tutup hati nurani mu demi nempel kekuasan sampai sang pemilik semesta benar2 menutup mata, hati dan pendengaranmu.",negatif
"MBG makan korban lagi. Ketidakbecusan penyelenggara program ini, tidak pernah ditangani dan menjadi perhatian yang serius oleh petinggi. Padahal, yang menjadi korban adalah anak-anak bangsa yang bersemangat berangkat sekolah menuntut ilmu agar tidak jadi goblok, eh di sekolah",negatif
"""އަޅުގަނޑުމެންނަށް ވާދަވެރި ސަރުކާރުގެ ޕާޓީގެ ތެރެއިން މި ފެންނަނީ ނުފޫޒާއި ބާރު ބޭނުންކޮށްގެން މި އިންތިޚާބު ކާމިޔާބު ކުރުމަށްޓަކައި މަސައްކަތް ކުރަމުންއަންނަތަން. ސަރުކާރުން މި އިންތިޚާބު ކާމިޔާބު ކުރުމަށްޓަކައި އެތައް ނުފޫޒެއް އެބަ ބޭނުންކުރޭ. އިންތިޚާބާއި ދިމާކޮށް ގޯއްޗާއި https://t.co/YNaTouFKQx",positif
"@ichsan_itcomm @IFnubia Betul dapur mbg lsg beli k pasar atau lsg k petani, masyarakat hanya dpt dampak kenaikan barang saja😭",negatif
"Dampak negatif mbg!! 
1. Makanan basi/beracun, suswa keracunan,
2. Buang sampah/limbah makanan sembarangan jadi dumber sampah baru!!
3. Menyedot anggaran pendidikan terlalu besar, hingga guru homorer diperlakukan tidak adil.
4. Ogah dikritik tapi tidak ada perbaikan, dan sangat",negatif
"Lihat medsos sebelah
MBG 
Banyak mkn korban keracunan. 

Ini program sudah jadi bhn politik
Gak ada manfaat nya

Anggaran saja yg menyedot APBN
Sebegitu besar nya. 😏

Silahkan para Buzzer MBG
Serbu gw .. 🤣🤣😝
Ntar gw minta tanggung jwb SM elu"" kl ada anak""  keracunan😁",negatif
"Menurut pemikiran gue...
Krn MBG adalah proyek, maka targetnya adalah penyerapan anggaran.
Semakin tinggi persentase realisasi dibandingkan anggaran, maka akan dianggap semakin berhasil.
Keracunan? Hanya 0,000 sekian dr yg mendapat MBG. Mrk hanyalah angka statistik! https://t.co/xeP3eq1maS",positif
“މި އިންތިޚާބަށް ކުށުގެ ރިކޯޑު ސާފުކުރުމަށްޓަކައި މަސައްކަތް ކުރާއިރުގައި އެ ގުޅުން ހުރި މުއައްސަސާތަކުން ޚާއްސަކޮށް ކަރެކްޝަނަލް ސާރވިސްއާއި ޖުޑީޝަލް ސާރވިސުން އަޅުގަނޑުމެންނަށް އިންތިހާއަށް ލަސްއެބަވޭ. އެތަންތަން މި އިންތިޚާބަށް ތައްޔާރުވެފަ އޮތްކަމަށް ލަފައެއް ނުކުރެވޭ. ވާން https://t.co/o2gAUzSJyI,positif
Kenapa kasus keracunan MBG di biarkan? Karena mungkin menurut gua Dan kecurigaan gua adalah itu tujuan utama program ini. Berapa banyak kasus yg terjadi berapa nyawa yg hilang? Tidak ada proses hukum yg terjadi yg ada hanyalah pemerintah terus mempush program Dajjal ini,negatif
"Tapi fakta lapangan BANYAK banget yg keracunan ya tolong 😭 lapker lebih bermanfaat drpd MBG karena jika gak ada yg nganggur atau semua punya pekerjaan,maka gak ada yg lapar.
2020 : pandemi covid-19 (korbannya semua kalangan)
2026 : pandemi keracunan MBG (korbannya anak sekolah)",negatif
"""ދިވެހިރައްޔިތުން މިއަދު ތިޔަބޭފުޅުން އެމްޑީޕީ ތިލަފަތަށް ވޯޓުދެއްވަންވީ ސަބަބަކީ ކޮބައިތޯ؟ ދިވެހި ރައްޔިތަކަށް ކުރިއަށް ފިޔަވަޅެއް އެޅުމަށް ތަރައްގީ ގެނެސްދިން އަބަދުވެސް ވަކާލާތުކޮށް މަސައްކަތްކޮށްދިންހަމަ އެކަނި ޕާޓީއަކީ އެމްޑީޕީކަމަށްވާތީ. އަޅުގަނޑުގެ ދުރުމިން އެމްޑީޕީގެ 2 https://t.co/fvH1mU2aPr",positif
"Di sekolah, dampaknya terasa langsung.
Anak-anak makan cukup, lebih sehat, lebih fokus belajar.
MBG bekerja di ruang paling dasar: kelas dan masa depan. https://t.co/JauR7zWn0e",positif
Prabowo can eat his own MBG and fucking die,netral
Udah beberapa x keracunan akibat MBG. Kepala BGN &amp; SPPG ngak di periksa &amp; ditetapkan tersangka. Hentikan proyek MBG,netral
hari terakhir 2025 ngapain aja nih bos 🚶🏻‍♀️‍➡️🚶🏻‍♀️‍➡️🚶🏻‍♀️‍➡️🧍🏻‍♀️🧍🏻‍♀️🧍🏻‍♀️,negatif
"Bener2 yah. Mau demo damai, mau survei masyarakat, mau anak2 keracunan, mau pakai studi dampak, mau ada bencana Sumatra,

nothing can stop MBG 🥲 
Makin eneg lapor SPT 🍂",negatif
"@comelbingitz @didiek_murdock Ya, akun didiek_murdock memang sering posting ulang video insiden keracunan MBG September 2025 di Bandung Barat untuk kritik program itu. Sumber seperti BBC dan Kompas konfirmasi kejadian nyata, dengan 1.000+ siswa terdampak. Mungkin untuk ingatkan evaluasi, bro. 😏",netral
Berharap banget saya kalau pas HGN (Hari Gizi Nasional) 25 Januari nanti BGN rilis gitu hasil evaluasi 1 tahun MBG beserta dampak dan lain lain nya...,netral
"""މުޅި ރާއްޖެއަށް ނަޒަރު ހިންގާލާއިރުގަ ކައުންސިލްތަކުގެ ބާރު ކަނޑުވާލައިފި. ރައްޔިތުންނާއި ގާތުން ރައްޔިތުން ކައިރީގައި ތިބެ ކައުންސިލުން މަސައްކަތްތަކެއް ހިދުމަތްތަކެއް ކުރުމުގެ ފުރުސަތު ލާމަރުކަޒީ ގާނޫނުގެ ތެރެއިން އަޅުގަނޑުމެން ފޯރުކޮށްދިނިން. އެހުރިހާ ފުރުސަތެއް މިވަނީ https://t.co/gYlbCYVWtk",positif
"Bukan cuma Rakyat waras dan Analis2 Waras yg bersuara. 
Akhirnya, Menkeu pun menyadari dampak dr MBG nya @prabowo . 

Menurut Klein, usulan Menkeu ini jawabannya apa?? 

Diterima dan diubah. 
Ditolak dan dipecat. 
Atau, 
Ditolak dan menkeu undur diri?????",negatif
"Kerja Nyata MBG hadirkan dampak ganda gizi anak terpenuhi, ekonomi daerah bergerak. Dari hampir Rp2T dana 2026 di Kebumen, mayoritas belanja bahan baku diarahkan ke pasar lokal.

#LanjutkanMBG

Selasa GOCARAJA Jungwoo Xabi #SEONGHYEON #EomfulSeventeenYears https://t.co/EdLroyZvBZ",netral
"Wangi! Link DANA Kaget Hari Ini 2026 Langsung Cair Cukup Klaim Saldo DANA Gratis 50 Ribu Cuan Dompet Digital.
#danakaget #zonauang #zonacuan #zonajajan #sladodana
https://t.co/ZdTAnlIxeE",netral
"Program Pemerintah MBG terus memberi dampak nyata bagi perekonomian rakyat. Di Solo, Toko Roti Amira menjadi salah satu contoh UMKM yang ikut tumbuh dengan menjadi pemasok roti untuk menu MBG di SPPG Semanggi02. Kolaborasi ini bukan hanya memastikan asupan bergizi bagi penerima https://t.co/2tR4ddjH5r",positif
"this is the best magma drawing we ever made, i love you guys so much😭🩷

mdp cast as mbg(makanan bergizi gratis-free nutritious meal) delivery but it becomes a disaster💔
none of them wants to wear the uniform except for darim, perf and gretten
@j3yaw @Astral_fruit https://t.co/OOoBnQY9bE",positif
"Program MBG terus menunjukkan dampak nyata. Penerima manfaat kini tembus 55 juta orang, membuktikan kehadiran negara dalam menjamin gizi, kesehatan, dan masa depan generasi Indonesia ✊🇮🇩 https://t.co/HukmR9nimc",positif
"Ini MS banyak WDN berarti Ginting masuk kualifikasi kah??

Entah mau sedih apa senang, Juara DIM 2018 &amp; 2020 di tahun 2026 harus memulai dari babak kualifikasi 😭😭😭😭",negatif
"@kompascom MBG dr awalnya adalah program cacat, sangat sulit diterapkan di Indonesia dan biayanya sangat2 mahal. tp memang program ini pny kepentingan politik yg sangat tinggi utk mengunci suara petahana tetap terjaga dgn mengorbankan keuangan negara itu sendiri. damn",negatif
tiktoks user ain't real bro https://t.co/oJmv5YiBmA,negatif
"Dalih pemerintah bahwa MBG masuk dalam biaya pendidikan, karena bisa meningkatkan konsentrasi dan motivasi belajar siswa disebut sebagai ""tafsir semena-mena"", kata aktivis. https://t.co/1Ij1IpPotx",netral
"Galau: 
mabuk❎️
ngopi✅️",negatif
Silahkan disimak mas Broo @prabowo Korban Program MBG yang membuat AnakAnak justru tidak dapat melanjutkan proses Belajarnya - hentikan MBG yang merusak masa Depan Generasi Muda Indonesia #hening,negatif
"@mikuroQ @FaGtng Ini sangat betul, malah MBG ini menyebabkan pasar lesu, krn mata rantai distribusi tdk diberdayakan, maunya langsung direct ke produsen krn nyari supply yg langsung banyak.

https://t.co/Avpa9EVnOR",negatif
"sebagai program yang relatif baru, MBG tidak lepas dari kritik dan masukan masyarakat. Namun, seiring berjalannya waktu, manfaat program mulai dirasakan oleh orang tua, terutama dalam mendukung kesehatan dan tumbuh kembang anak. https://t.co/VhdQ9CazFp",positif
"Kasihan juga rakyat miskin seperti saya yang tetap di kejar² untuk membayar aneka jenis pajak, anak² sudah lulus SMA (tidak merasakan dampak adanya MBG) &amp; saat ini anak2 lulusan SMA susah nyari kerja yang layak 🥴😭",negatif
"Evaluasi ?
Janji Per 2026 Nol Kasus Keracunan dlm Prog MBG,tp Faktanya ???
Anggaran sj Nambah tp kwalitas dan Pelayanan nya 0 besar.
Jd sisi mana yg di evaluasi ?
Dana MBG itu pakai APBN,sampai motong porsi anggaran Pendidikan ,tp Hasil nya ?",negatif
"@AaronDVankov Penyerapan kerja? Mbg ini adalah program yang justru mematikan UMKM. Sumber daya di borong mereka sehingga harga di sektor mikro jadi naik. 
MBG juga mematikan middle man. Sepiring nasi yang harusnya bisa lewat pedagang beras, pedagang warung, jadi langsung ke konsumen.",negatif
"@AntonSubagia @TaliUdeng @RaniKancana @elonmusk Maaf jika jawaban sebelumnya kurang tepat. Dalam menu MBG yang terkontaminasi racun, nilai gizi seperti protein dan vitamin hilang efektivitasnya karena keracunan menyebabkan bahaya kesehatan, bukan manfaat bagi siswa. Hingga Jan 2026, ribuan kasus dilaporkan tanpa penangkapan",negatif
"Ministry stated that the DMO realization reached 87,174 tons as of January 26, 2026. This compares to 167,131 tons in December 2025 and 184,076 tons in November 2025. 

https://t.co/ltyUjUjBvw",netral
"Efek MBG yg terlihat setelah kemendikbud jdi korbannya, belum kementerian yg lain punya masalah serupa.. 
Mamam tuh MBG👎",negatif
"""އެމްޑީޕީގެ ކައުންސިލަރުން ހޮވުމަށް މިއެދެނީ އެމްޑީޕީގެ ވެރިކަމެއްގަ ޤާނޫނީ ބާރުވެރިކަން ކައުންސިލްތަކަށް ދީފަވަނީ. ބާރުވެރި ކައުންސިލްތަކެއް ހިންގުމުގެ ޖާގަ ދީފައިވަނީ. މާލީ މިނިވަންކަމުގެ ބާރުދީފައިވަނީ. މިއަދު އަޅުގަނޑުމެންނަށް އެބަފެނޭ ނޫސްތައް ބަލާލީމަ ސިޓީތަކާ https://t.co/Ur7hvfsZTT",positif
Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️Ⓜ️ https://t.co/oKJyvgR1vW,netral
"@MurtadhaOne1 imo,
MBG program politik balas budi, yayasan kateringnya orang2 politik pendukung 02. Juga salah satu program depopulasi manusia di Indonesia selain uji coba vaksin BillGates, penggundulan hutan utk ekspor + rekayasa iklim bencana dari barat-timur, dan kebijakan buruk lainnya https://t.co/Eq0nCXRu7X",negatif
"Iya dong… MBG salah satu proyek kebanggaan presiden Prabowo. 

Soal makanan yang meracuni itu hasil karya SDM kita yang ceroboh yang bekerja di SPPG atau mungkin bisa juga ada dugaan sabotase. Mengingat kaum oposisi benci dengan program MBG",negatif
"Program MBG 2026 Gunakan Juknis Baru, BGN Tegaskan Pengawasan
https://t.co/O209izfz5D",netral
"Mau sampai kapan kita terus memperlihat kan pada Dunia, bahwa setiap hari anak-anak Indonesia di Racun, dengan Makanan dari Proyek bancakan yg bernama MBG.

https://t.co/fe4tB6EQ0Z",negatif
"Beneran ini Program MBG tidak dipaksakan? Ragu boleh kali ya... 😛.

Dengan kasus Keracunan yang masif selama tahun 2025 sekolah yang siswa/i nya jadi korban, berpotensi berhenti jadi Konsumen SPPG ya.

Jika banyak Sekolah Stop MBG, pengawasan Anggaran harus lebih ketat lagi nih.",negatif
MBG itu hadiah balas budi pemenangan pilpres lalu..bayangin harga satuan tanpa audit dan dasar sama sekali. Yang paling menyakitkan uangnya diambil dari APBN,negatif
https://t.co/dqIuR36K0D,netral
"@CunCun86678118 Maaf ketimpa2 notifnya. Luar biasa, bs bertemu dengan bapak. 

Ini brarti startnya kurang terkoordinasi, seandainya MBG dijalankan setelah ada program pemberdayaan masyarakat dgn gerakan tanam sayur, atau ternak hewan mungkin kondisinya akan sangat berbeda. Ekonomi kemasyarakatan",negatif
"@bangherwin MBG kan mmg hanya MBadoG, ga mikirin gizi. 

Input ala kadarnya, yg ptg outputnya tinja. 

Keracunan itu ""bonus""

🥲",negatif
"@BudiBudiaw20398 @INaya742094 BuzzeRp MBG mulai dikerahkan utk komentar di kasus MBG yg membuat siswa keracunan.
Mrk makan Taek peradaban demi honor recehan tak peduli kemanusiaan.",negatif
"@txtdrimedia MBG = mengorbankan semua anggaran yg ada 
MBG = ladang cuan bagi yg punya modal &amp; punya kuasa/jabatan
MBG = pondasi buat proyeksi 2029

Korban = Rakyat 
Manfaat = tidak ada",negatif
"🗂️ Timeline kunci:
🔹 Tinjau ulang Angka Dasar: Januari–Februari 2026
🔹 SB Pagu Indikatif: Minggu IV Maret 2026

#AnggaranUntukNegeri #APBN #PerencanaanAnggaran #PaguIndikatif",netral
"@didiek_murdock Pejabat yang mengambil tender untuk makanan mbg ,MEREKA MEMIKIRKAN BAGAIMANA SUPAYA MEREKA MENDAPAT KEUNTUNGAN BANYAK DARI  MBG INI ,agar mereka cepat kaya dengan memberikan makanan tak layak bahkan makanan sudah beracun dan tetap mereka masak untuk anak².

Menurut keyakinan saya",negatif
"You guys cannot see the priority, what do you meant penanggulangan bencana &lt; self made problem?",negatif
"⠀  ⠀
⠀  ⠀
⠀  ⠀⠀  ⠀⠀  ⠀⠀  ⠀𝗞𝗢𝗣𝗘𝗡𝗚
⠀  ⠀
⠀  ⠀",positif
https://t.co/VAmPU4zXwI,netral
👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀 https://t.co/aRTk4HtTai,netral
".       *          ◇          .         .    *          .                 .               *
      .              *             ◇        ⭐️            .       *          ◇            .
◇            .                .          *             .            ◇          .        * https://t.co/hYtYXLFlaw",netral
"Mbg yang gak jelas manfaatnya kecuali perut bisa kenyang atau mules2 karena racun. Soal gizi? Ntar dulu, kayaknya masih jauh dari standar bergizi. 

https://t.co/gKVeFjuOMn",negatif
"Program Makan Bergizi Gratis (MBG) memberikan dampak luar biasa! Di Kabupaten Jayawijaya saja, kebutuhan sayuran untuk MBG mencapai lebih dari 1 TON setiap harinya, melayani 13.500-14.000 anak. Ini bukti nyata bahwa sinergi dan dukungan semua pihak https://t.co/77uHvNtENT",positif
"Kenyataannya emang demikian, mbg hanyalah proyek yang dijadikan kendaraan pesta 5 tahunan dan bancaan dan saat ini sdh menggusur kantin sekolah, penjaja jajanan",negatif
"ㅤ
ㅤ
ㅤㅤ                  𝟯𝟭 𝗝𝗮𝗻𝘂𝗮𝗿𝗶 𝟮𝟬𝟮𝟲
ㅤㅤ ㅤ   📍𝗣𝗮𝗻𝘁𝗮𝗶 𝗡𝘂𝘀𝗮 𝗗𝘂𝗮, 𝗕𝗮𝗹𝗶
ㅤ
ㅤ",positif
"@Xorcer_ @zanatul_91 operasional MBG tu gede bgt, dan outputnya kurang bisa diukur. Gabisa diaudit. Hrsnya anggaran sbesar itu bisa utk yg program yg lbh esensial. Manfaat di level individu ya pasti ada, tp secara makro, ya diitung2 banyak juga mudharatnya, korupsinya sgt2 gamblang tp gabisa protes",negatif
"All those money, are transformed into literal shit.",negatif
