full_text,sentimen
"Kasus keracunan MBG 2026...

Dugaan keracunan akibat Makan Bergizi Gratis (MBG) terjadi di SMKN 11 Semarang. Disebutkan puluhan anak mual-mual dengan empat di antaranya sempat dirawat di Rumah Sakit.

Kabar itu tersebar di grup WhatsApp. Dari pesan yang beredar, tertulis bahwa https://t.co/SUZqGpqTKl",Netral
"Presiden Prabowo dan jajarannya di berbagai kesempatan memamerkan capaian proyek Makan Bergizi Gratis (MBG). Tingkat keberhasilannya diklaim nyaris sempurna, 99,9 persen, padahal kasus keracunan melampaui 15 ribu setahun terakhir. 

Riset terbaru Center of Economic and Law",Netral
"Puluhan Siswa dan Balita dari Desa Bandar Baro dan Blang Nisam dilarikan ke Puskesmas dan Rumah Sakit Umum Daerah (RSUD) karena diduga keracunan usai menyantap Makan Bergizi Gratis (MBG), pada Jumat (23/1).

Situasi kepanikan muncul sejak Jumat siang hingga malam hari, ketika https://t.co/BvVUpsAmL6",Netral
"Siswa SMP Negeri di Lampung Selatan diduga keracunan makan bergizi gratis (MBG).

Berdasarkan informasi yang dihimpun, sekolah tersebut SMPN 2 Kalianda, Lampung Selatan.

Person in Charge (PIC) SMPN 2 Kalianda, Retno Dwi Jayanti membenarkan adanya siswanya yang dirawat di Rumah https://t.co/UDbQQNHCQ8",Netral
"Terjadi lagi...! 😷

Sebanyak 50 orang diduga keracunan usai menyantap menu makan bergizi gratis (MBG) di Kabupaten Majene, Sulawesi Barat (Sulbar). Para korban terdiri dari ibu hamil, balita dan anak sekolah.

""Dugaan keracunan pangan MBG di wilayah kerja Puskesmas Sendana II https://t.co/vwjZ2leTo6",Netral
"Sejumlah siswa SMK Sore Tulungagung dilarikan ke Puskesmas Beji karena mengalami gejala keracunan makanan. Sebelumnya para siswa mengkonsumsi menu Makan Bergizi Gratis (MBG).

Salah seorang siswa Kelas X SMK Sore Tulungagung, Farhan Surya mengaku merasakan mual hebat setelah https://t.co/LUSjJk4iRm",Netral
"@tempodotco Dari 441 kasus keracunan pangan, hampir setengahnya (211 kasus/48%) berasal dari program MBG.

Data Kemenkes:
➡️ 638 korban dirawat inap
➡️ 12.755 korban rawat jalan
➡️ Total 13.371

Separuh keracunan dari ""Makan bergizi ?"" Yang kurang itu angkuhnya, bukan anggarannya.",Negatif
"Gausah marah2 sm sendernya. Ini semua salah your govt yg pangkas dana pendidikan demi makan (tdk) bergizi gratis. Pinter kaga, kenyang kaga, bego dan keracunan iya.",Negatif
Program Makan Bergizi Gratis Sangat banyak manfaatnya https://t.co/b2GPebpEuy,Positif
"Puluhan siswa di Kota Tomohon, Provinsi Sulawesi Utara, dilarikan ke rumah sakit pada Senin, 26 Januari 2026 malam. Mereka diduga keracunan makan bergizi gratis (MBG).

Siswa-siswa tersebut berasal dari 3 sekolah, yaitu SMA Karitas Tomohon, SMK Santa Familia Tomohon, dan SMAN 1 https://t.co/0SkZ7eudU4",Netral
"Sebanyak 70 siswa SMA Negeri 2 Kudus diduga keracunan usai menyantap menu Program Makan Bergizi Gratis (MBG) pada Kamis, 29 Januari 2026. https://t.co/iYG9KhTWXq",Netral
"Makan Bergizi Gratis tetap berjalan selama puasa Ramadan! 🍱⁣
⁣
Kepala Badan Gizi Nasional, Dadan Hindayana, sampaikan bahwa menu MBG nanti berbentuk siap saji yang bisa tahan sampai waktu berbuka puasa. Jadi, makanan bisa dibawa pulang ke rumah dengan tetap layak konsumsi. BGN https://t.co/owmZciftP6",Positif
"Puluhan siswa SD, SMP dan SMA di Kecamatan Kuwus, Manggarai Barat, Nusa Tenggara Timur (NTT), diduga keracunan makan bergizi gratis (MBG), Kamis (29/1/2025). 

Hingga sore ini siswa tersebut masih dirawat di Puskesmas Golowelu.
Mereka adalah siswa SMAN 1 Kuwus, SMKN 1 Kuwus, SMPN https://t.co/et4VaQ9CTG",Netral
"Program Makan Bergizi Gratis Bikin Anak Cerdas, Tumbuh Kuat, Hati Bahagia https://t.co/o5A235rWYD",Positif
"@tanyakanrl Makan Beracun Gratis
Makan Biar Gendut
Makan Belatung Gratis
Makan Berulat Gratis
Makan Basi Gratis
Makan Benyek Gratis
Makan Bau Gratis

Ada lagi?",Negatif
"pikiranrakyat
Insiden keracunan massal usai menyantap menu Makan Bergizi Gratis (MBG) kembali terjadi. Kali ini keracunan massal tersebut terjadi di Kecamatan Cikalongkulon, Kabupaten Cianjur, dengan total 205 korban per Selasa (27/1/2026) malam kemarin. https://t.co/J6wqpGvi1z",Netral
"Yakin masih mau dilanjutkan Program makan beracun gratis ini? 
Mau sampai berapa korban lagi sampai akhir tahun? 

https://t.co/wgyQVISeJu https://t.co/7o4xZY3qGM",Negatif
"Sebanyak 97 siswa SMA Negeri 2 Kudus diduga mengalami keracunan setelah mengonsumsi Makan Bergizi Gratis (MBG). Para siswa mengeluhkan gejala mual, muntah, nyeri perut, hingga diare.

https://t.co/H2asyjS4Iq",Netral
"Tampak puluhan mobil ambulance dikerahkan untuk mengangkut puluhan pelajar SMA 2 Kudus - Jawa Tengah yang mengalami keracunan massal akibat memakan Makan Bergizi Gratis ( MBG ) dari program prioritas Prabowo Gibran , Kamis 29 Januari 2026.",Netral
"Jumlah siswa SD, SMP, dan SMA 
yang keracunan menu program 
Makan Bergizi Gratis di Kecamatan Kuwus, 
Manggarai Barat, Nusa Tenggara Timur, 
mencapai 132 orang.
Kamis (29/1/2025) https://t.co/cD3Qf8SFcW",Netral
"@hotzpace @__PASMANTAP @aseptikteng Program Makan Bergizi Gratis (MBG) di Indonesia bertujuan mengurangi stunting dengan makanan gratis untuk siswa. Namun, sejak 2025, ada ribuan kasus keracunan makanan, termasuk lebih dari 11.000 anak terdampak karena persiapan yang ceroboh. Ada dukungan dari MUI, tapi kritik",Negatif
"Menko Pangan Zulkifli Hasal menegaskan bahwa operasional program Makan Bergizi Gratis (MBG) akan tetap berjalan normal selama bulan Ramadan. Untuk menyesuaikan ibadah puasa, pemerintah telah menyiapkan skema khusus mulai dari perubahan menu hingga waktu distribusi. https://t.co/gysJOXzDJB",Netral
"Korban MBG‼️
Sebanyak 132 siswa sekolah dasar (SD), sekolah menengah pertama (SMP), dan sekolah menengah atas (SMA), di Kecamatan Kuwus, Manggarai Barat, Nusa Tenggara Timur (NTT), mengalami keracunan Makan Bergizi Gratis (MBG), Jumat (30/1/2026). https://t.co/nmsvA5Eq09",Netral
"Satgas Makan Bergizi Gratis (MBG) Kabupaten Kudus, Jawa Tengah mengingatkan seluruh koordinator Satuan Pelayanan Pemenuhan Gizi (SPPG) agar lebih memperhatikan higienitas makanan serta ketepatan waktu pengantaran kepada penerima manfaat, khususnya pelajar.https://t.co/Xxf4JmhATp",Netral
"@hotzpace @Jateng_Twit @aseptikteng Halo!  sepertinya merujuk Program Makan Bergizi Gratis Prabowo untuk atasi stunting, menjangkau jutaan anak. Tapi laporan Januari 2026 tunjukkan kasus keracunan di sekolah seperti Kudus (118 siswa) &amp; Magelang, akibat makanan tak aman. Perlu evaluasi untuk keberhasilan. Apa maksud",Negatif
Tragedi keracunan Makan Bergizi Gratis (MBG) kembali pecah di Muaro Jambi (30/1/2026). Setidaknya siswa dari 7 sekolah dilarikan ke RSUD Ahmad Ripin setelah menyantap menu soto siang tadi.,Netral
"@chanany83772 @tempodotco Fenomena keracunan makanan di program Makan Bergizi Gratis (MBG) Indonesia memang berulang sejak 2025, dengan ribuan kasus di berbagai daerah seperti Kudus, Grobogan, dan Semarang. Penyebab utama: lemahnya pengawasan keamanan pangan dan prosedur produksi massal.

Di negara lain,",Netral
70 Siswa SMAN 2 Kudus Diduga Keracunan Program Makan Bergizi Gratis https://t.co/CfW1QvKVEh,Netral
"MBG = Makan Bergizi Gratis ❌
MBG =MakanBeracunGratis✅",Positif
"Yang jadi terget kok “Zero Keracunan” ???🤣🤣🤣

Tuh mamam kejadian di SMA Kudus.
Dasar semprulll …

https://t.co/ouDEs22I0N https://t.co/PpjVDI0mUF",Netral
"Program Makan Bergizi Gratis di Sukabumi berujung malapetaka akibat tahu berjamur. 19 orang keracunan, dapur ditutup sementara untuk investigasi.

Via @detikjabar_ 
https://t.co/TecPO4xaw8",Netral
"Rekor terlama tanpa keracunan: 4 hari

Minggu pertama ga dihitung soalnya sppg libur",Netral
"Makan Bergizi Gratis tingkatkan gizi pada anak. Program ini memastikan asupan seimbang, dukung tumbuh kembang optimal &amp; kesehatan jangka panjang. Gizi hari ini, masa depan gemilang esok. #IndonesiaTerang #mbginvestasibangsa #MBG https://t.co/EUeV1oYyiP",Positif
"Kebijakan program Makan Bergizi Gratis ini merupakan amanat Presiden Republik Indonesia yang diatur dalam Peraturan Presiden Nomor 115 Tahun 2025 dengan fokus pada pelibatan UMKM dan produk dalam negeri.

#MakanBergiziGratis #BGN #SPPG",Netral
"@AntonSubagia @TaliUdeng @RaniKancana Program MBG (Makan Bergizi Gratis) bertujuan tingkatkan gizi anak sekolah, tapi ada isu keracunan makanan. Januari 2026, insiden di Kudus (32 siswa SMAN 2) &amp; Grobogan (803 siswa) dilaporkan. Total kasus sejak 2025 ribuan, tapi pemerintah klaim menurun &amp; lanjut evaluasi, termasuk",Netral
Menko Pangan meninjau langsung pelaksanaan Program Makan Bergizi Gratis untuk memastikan kualitas gizi ketepatan distribusi serta kontribusinya dalam memperkuat ketahanan pangan nasional https://t.co/Ux20sqmfcV,Netral
"@yavieshou @gilbhas Menurut Badan Gizi Nasional (BGN), biaya pengobatan di rumah sakit untuk murid yang keracunan dari program Makan Bergizi Gratis (MBG) ditanggung sepenuhnya oleh pemerintah. Orang tua, sekolah, dan pemda tidak perlu bayar. Kebijakan ini masih berlaku per Januari 2026.",Netral
"@hotzpace @P3gEl @aseptikteng tampaknya merujuk program Makan Bergizi Gratis di Indonesia. Menurut laporan, telah menjangkau jutaan orang sejak 2025, tapi ada kasus keracunan makanan baru-baru ini. Bagaimana menurutmu?",Negatif
Gimana ya reaksi orang tua setelah lihat anaknya keracunan di depan mata mereka karena makan beracun gratis ini,Negatif
"@FayaAtika @MarahIchsan Ini kejadian keracunan massal dari program Makan Bergizi Gratis (MBG) di Kabupaten Bandung Barat, Jawa Barat, Indonesia. Lebih dari 1.000 siswa terdampak dalam 4 hari, dengan kasus terbaru di Cipongkor dan sekitarnya.",Netral
"Korban Keracunan MBG di Simpenan Sukabumi Terus Bertambah, Puskesmas Siaga Makan Bergizi Gratis (MBG) di Desa Loji, Kec. Simpenan, Kab. Sukabumi, Jawa Barat, Rabu (28/1/2026)
Keracunan yang dipicu tahu berjamur dalam menu Makan Bergizi Gratis https://t.co/rDsFQKovWG",Netral
"Puluhan siswa SMAN 2 Kudus mendadak mengalami pusing, mual, hingga diare usai menyantap Makan Bergizi Gratis (MBG). Beberapa siswa harus diobservasi di sekolah, sementara lainnya dirujuk ke rumah sakit. 

Selengkapnya di https://t.co/i1njX6FAHc https://t.co/uov1dbSclV",Netral
"Presiden dan BGN membiarkan keracunan terus terjadi, tanpa hukuman thd pelakunya. 
#KejahatanHAM 
#MakananBeracunGratis",Negatif
"Lu pada ngomel sama tweet ini seolah gue makan gacoan lv 8 tiap hari/seminggu sekali, smh 🙄😪

Padahal makan gacoan cuma sebulan sekali + aku tau batasanku.
Aku menghargai concern kalian, tp bbrp ada yg ngeselin wording-nya

Junk food BOLEH dimakan selama sbg makanan",Negatif
"@ommi_siregar Kok ga ada anak pejabat yg kena Makanan Beracun Gratis ini ya.?
Herman deh..",Negatif
"@pranotho @indepenSumatera Ini kasus dugaan keracunan massal di SMA Negeri 2 Kudus pada 29 Januari 2026. Ratusan siswa mengalami mual, muntah, dan diare setelah makan program Makan Bergizi Gratis (MBG) berupa soto ayam. Sebanyak 118 siswa dirawat di RS, vendor minta maaf dan janji tanggung jawab. Masih",Netral
"70 Siswa SMAN 2 Kudus Diduga Keracunan Makanan Program Makan Bergizi Gratis

Puluhan siswa dilaporkan mengalami gejala keracunan. Baca kronologinya.

https://t.co/aXZOel9Pqi",Netral
"Makan Bergizi Gratis

Caranya @grok 
Pakai pakaian Rapi
Datangi Orang Hajatan
Duduk Manis nunggu Hidangan diantar, atau langsung ke tempat makanan

Kalau Diusir, jawab begini
Ini Hajatan kan Syukuran. Saya minta makan. Makanan ini tidak dijual untuk orang yang mau Bayar pakai",Positif
"@_rareti Sepertinya ada kesalahan tulis, kejadiannya di SMAN 2 Kudus (bukan SMKN). Pada 28 Jan 2026, sekitar 64-70 siswa keracunan setelah makan dari program Makan Bergizi Gratis (MBG), diduga makanan basi seperti soto ayam. Gejala: diare, pusing, mual. Mereka dirawat di beberapa RS",Negatif
"udah ganti singkatan MBG antara

Makan Beracun Gratis
Makan Basi Gratis
Makan Belatung Gratis
Makan Bangke Gratis

pilih dah",Negatif
"Ini judulnya Makan Bergizi Gratis bonusnya Berobat Berbayar

😭😭😭",Netral
"Pemerintah pastikan program Makan Bergizi Gratis (MBG) tetap berjalan selama Ramadan 2026. Guna mendukung siswa berpuasa, menu kini disesuaikan menjadi paket makanan kering yang praktis. Kira-kira menunya apa saja ya? Yuk, geser sampai slide akhir!

Update berita selengkapnya di https://t.co/1qQ7ccReMP",Netral
"Kasus keracunan usai menyantap MBG terjadi di Kudus, Jateng. Korbannya ratusan. Mereka bergerjala usai santap MBG, yaitu ayam suwir dan kuah soto. #Kesehatan #AdadiKompas

https://t.co/u4hXohwOO1",Netral
Teuk yg pernah nabrak anak-anak. Isinya makanan beracun gratis,Negatif
"bahkan sekedar makan bergizi gratis pun berakhir beracun. janji segini banyak muspro semua gimana ceritanya, sih?",Negatif
"@AntonSubagia @TaliUdeng @RaniKancana Menu MBG dirancang beri gizi: protein dari ayam, karbohidrat dari nasi, vitamin dari toge &amp; kelengkeng (contoh Kudus). Tapi jika terkontaminasi (bau busuk/bakteri), manfaat hilang &amp; picu keracunan seperti mual/diare. Kasus Jan 2026: 32-91 siswa SMAN 2 Kudus. Sumber: MuriaNews,",Netral
@MurtadhaOne1 Namanya juga program MBG. Makan Beracun Gratis.,Netral
"Pejabat2 Pemerintah, Institusi2 &amp; Wakil2 Rakyat Ngr ini punya akal&amp;nurani nggak sih bgitu seringnya Murid2 Sekolah keracunan MBG yg sdh jelas2 trbukti brbahaya, jorok&amp;tdk aman, tp tdk ada satupun Pengelola MBG yg ditindak. Es Gabus yg blm jls brbahaya justru dipukuli Penjualnya",Negatif
"habis ini muncul penelitian
“Pengaruh Makan Bergizi Gratis (MBG) Terhadap Kecerdasan Peserta Didik SD: Studi Kasus Pada Korban Keracunan”",Netral
"@AntonSubagia @TaliUdeng @RaniKancana @elonmusk Maaf jika jawaban sebelumnya kurang tepat. Dalam menu MBG yang terkontaminasi racun, nilai gizi seperti protein dan vitamin hilang efektivitasnya karena keracunan menyebabkan bahaya kesehatan, bukan manfaat bagi siswa. Hingga Jan 2026, ribuan kasus dilaporkan tanpa penangkapan",Negatif
Pemerintah memastikan Program Makan Bergizi Gratis (MBG) tetap berjalan selama bulan Ramadhan 1447 Hijriah dengan penyesuaian mekanisme layanan bagi peserta didik dan kelompok penerima manfaat.https://t.co/NAiu8HqEfB,Netral
"@Jateng_Twit Program MBG sukses

MBG = Makanan Beracun Gratis",Netral
Program Makan Bergizi Gratis Sangat Berkaitan dalam Perspektif Maqashid Syariah https://t.co/OQ9jGV0rwH,Positif
AWOWKWKWK AKIBAT MBG (MAKAN BERACUN GRATIS),Negatif
"@AntonSubagia @TaliUdeng @RaniKancana Menu MBG dirancang beri gizi: protein dari ayam, karbohidrat dari nasi, vitamin dari toge &amp; kelengkeng. Tapi jika beracun (kontaminasi bakteri/bau busuk), manfaat hilang &amp; justru picu keracunan seperti diare/mual pada siswa. Kasus Kudus: 32-91 siswa terdampak. Sumber: Detik,",Negatif
"Sedikitnya 70 siswa SMAN 2 Kudus keracunan massal. Mereka mengalami gejala keracunan setelah menyantap menu Makan Bergizi Gratis (MBG), Kamis (29/1).

Selanjutnya ⬇️ https://t.co/h0v5ywizAh",Netral
"Pemerintah Kabupaten Kudus, Jawa Tengah bersama unsur TNI dan Polri bergerak cepat menangani dugaan keracunan massal yang dialami 70 siswa SMA Negeri 2 Kudus setelah menyantap menu Program Makan Bergizi Gratis (MBG), Kamis.https://t.co/7fN3QPQzfl",Netral
"@Untuk_Pelupa Haha, ide kreatif! Tapi kalau mau makan bergizi gratis yang lebih aman, coba program pemerintah seperti bantuan pangan atau kantin sekolah. Atau, volunteer di acara amal—sering ada makanan gratis. Jangan lupa, kesehatan dulu ya! 😊",Positif
"SMPN 2 Kuwus di Manggarai Barat, NTT, menolak pembagian menu Makan Bergizi Gratis (MBG) setelah ratusan siswa di daerah itu mengalami keracunan.
https://t.co/pDNdpFRQWg",Netral
"@anwar_zharif @MurtadhaOne1 The post discusses ongoing issues with Indonesia's ""Makan Bergizi Gratis"" (MBG) program, a free school meal initiative. Translation: ""MBG victims keep piling up. They are Indonesia's children, the nation's hope. Instead of fixing the system, the government pays buzzers🤬. This",Netral
"@bimadwimukti @KangManto123 Berdasarkan data hingga Januari 2026 dari sumber beragam (pemerintah, media seperti Tempo &amp; BBC):

- Makan Siang Gratis: Terealisasi sebagai Program Makan Bergizi Gratis (MBG) untuk 55 juta penerima, meski ada isu distribusi &amp; anggaran.
- Kesehatan Gak Bayar: Parsial, dengan cek",Netral
"@senjatanuklir Capcay
Ayam kecap tanpa digoreng
Ikan kuning
Pampis
Ayam panggang 
Rawon daging tanpa lemak
Semua pepesan
Trancam
Urap
Gado²
Tahu campur daging tanpa lemak
Sip ayam
Lomie
Doenjang chicken 
Sogogi jjim
Ayam kung pao ranpa digoreng

Kayanya semua bisa dibikin sehat.",Positif
"Program Makan Bergizi Gratis tetap berjalan selama Ramadhan 2026. Menko Pangan Zulkifli Hasan menyatakan pembagian dan menu akan disesuaikan dengan kondisi murid yang berpuasa. Untuk siswa muslim, makanan dibagikan dalam bentuk makanan kering, sementara sekolah nonmuslim berjalan https://t.co/cxJTNXIKDK",Netral
"@kenhans03 NGGAK SALAH DONG RAKYAT BERPIKIRAN BHW INI PEMBUNUHAN ANAK2 SEKOLAH SCR TIDAK LANGSUNG DG BANYAKNYA KERACUNAN. TANPA ADA TINDAKAN PERBAIKAN JUSTRU YG ADA PEMBIARAN. Nyawa manusia itu bukan sekedar angka, woooiii... 
Memang tdk pantas dihargai sama sekali Makan Beracun Gratis ini",Negatif
"Dan paling gong nya temen gua blng ""masih mending kita dikasih makanan bergizi gratis"" wht?? Ini yg dibilang bergizi?ini mah makan beracun gratis",Positif
"Kamis kelabu di  SMAN2 Kudus.Apa yg bermula sebagai jam pelajaran,berakhir menjadi operasi penyelamatan masal yg mencekam.Raungan sirine ambulans yg membelah kemacetan Kota Kretek ini bkan simulasi,tapi jeritan dari ratusan siswa yang tumbang akibat""Makan Bergizi Gratis"" https://t.co/aDv7war1v7",Netral
"Belum ditemukan korelasi yang gratis2, yang sudah ditemukan keracunan, makan berjamur, berulat, basi, pengelola makin banyak cuan demikian pemberi dan pembuat kebijakan semakin kaya, terus berfikir cerdas, kritid, logis dan salam waras",Negatif
Kalo di negara pancasila gw dah abis tuh digebugin,Negatif
"@indepenSumatera Dan ingat.. 

Ini belum termasuk makanan basi, makanan ber ulat, makanan ber serangga, makanan ga layak, yang sangat berpotensi meracuni anak anak penerima MBG 
(untungnya ga sempat dimakan) 

Kalau jadi dimakan dan menyebabkan keracunan, jumlah keracunan tentu meroket",Negatif
waktu gw sekolah beritanya siswa siswi kesurupan massal. eh sekarang beritanya keracunan massal🫸 keracunan MBG lagi🫸 program pemerintah🫸,Negatif
"PROYEK MAKAN BERACUN GRATIS 

DIGARANSI ALLAH 
DIGARAP IBLIS, POCONG, GENDRUWO, KUNTILANAK MERAH dan KUYANG https://t.co/dYQqSnysWM",Negatif
"Badan Gizi Nasional (BGN) tutup sementara operasional dapur Satuan  Pelayanan Pemenuhan Gizi (SPPG) Meruya Selatan, Jakarta Barat, imbas  dugaan 20 siswa SDN 01 Meruya Selatan keracunan menu Program Makan Bergizi  Gratis (MBG).

“Kami ditutup sementara sampai hasil Labkesda https://t.co/hh5VtMlhQO",Netral
"❌ Video Siswa Keracunan MBG 18 Januari 2026 

✅ Konteks yang salah (false context). Faktanya, konteks video merupakan kasus keracunan menu Makan Bergizi Gratis (MBG) di Cipongkor, Bandung Barat pada Rabu (24/10/2025). 

🔗 Selengkapnya di https://t.co/pkJTt6vT0N #LawanHoax https://t.co/C5L8W1beJW",Netral
"Kejadian Luar Biasa (KLB) pada Program Makan Bergizi Gratis (MBG) yakni keracunan tidak boleh lagu terjadi di DIY. Guna mencegahnya, Pemda DIY mulai menjalankan program MBG dengan berlandaskan empat pilar utama.

#PemdaDIY
#JogjaIstimewa
#HumasJogja https://t.co/ejJGs7wm9k",Positif
"Pemerhati pendidikan dan isu kesehatan mental di sekolah sekaligus asesor kompetensi hipnoterapi BNSP RI, I Dewa Gede Sayang Adi Yadnya, mengatakan bahwa kasus keracunan MBG (Makan Bergizi Gratis) tidak hanya melukai tubuh.  https://t.co/gfTmQNp6Kx",Netral
"Pemerintah Kabupaten Batang, Jawa Tengah menginformasikan, penyebab keracunan yang menimpa sekitar 800 siswa SMK Negeri Kandeman  belum lama ini adalah bakteri Escherichia coli (E-coli) pada menu  program Makan Bergizi Gratis (MBG).

Pelaksana Tugas Kepala Dinas  Kesehatan https://t.co/eV1h81i17o",Netral
"Sebanyak 50 siswa dari sejumlah sekolah dasar dan satu sekolah menengah kejuruan di Kota Bogor diduga mengalami keracunan usai menyantap menu Makan Bergizi Gratis (MBG) yang dibagikan pada Jumat (14/11/2025).

Baca di sini: https://t.co/zqR8Fmc1KN

~TA #MakanBergiziGratis https://t.co/nBCygQfTgJ",Netral
"Rapat Evaluasi Program Makan Bergizi Gratis, Dandim 0729/Bantul Tekankan Penerapan SOP Demi Cegah Keracunan https://t.co/eMGTaiZI82",Netral
"17 siswa SMPN 1 Kendal mengalami gejala keracunan setelah menyantap Makan Bergizi Gratis (MBG). Berdasarkan hasil pemeriksaan, penyebab keracunan itu dari menu sayur pakcoi yang dinilai sudah tidak layak dikonsumsi.

Layak gak sih ini dipidanakan ? https://t.co/b99B69jEWe",Negatif
"Kepala Badan Gizi Nasional (BGN) Dadan Hindayana menyebut bahwa penerima manfaat program Makan Bergizi Gratis (MBG) mencapai 41,6 juta orang hingga 11 November 2025. Namun, dalam pemaparannya, Dadan juga mengungkapkan sebanyak 11.640 orang mengalami keracunan makanan usai https://t.co/nwWmgTzvk4",Netral
"Kepala Badan Gizi Nasional (BGN) Dadan Hindayana menyebutkan, kasus keracunan program Makan Bergizi Gratis (MBG) di Jawa Barat (Jabar) terjadi akibat masalah air dan infeksi nitrit yang tinggi.

""Terkait kajian masalah, betul masalah lebih banyak di Jawa Barat. Garut, Cianjur, https://t.co/NDrdQ41Try",Netral
Dinkes Siak Uji Sampel Pasca Siswa SMKN 1 Kandis Diduga Keracunan Makan Bergizi Gratis https://t.co/QxciPWZVTM,Netral
BGN Akui 48 Persen Kasus Keracunan Pangan Berasal dari Makan Bergizi Gratis https://t.co/Ikfck19Wu5,Netral
"Kasus keracunan massal akibat program Makan Bergizi Gratis (MBG) kembali terjadi di Kabupaten Bandung Barat (KBB), Jawa Barat. Kali ini keracunan dialami belasan siswa SMP Bina Karya di Desa Cimanggu, Kecamatan Ngamprah, Selasa (11/11/2025).

Baca di: https://t.co/m4VPpDByyC.

| https://t.co/Wj1VrbbuHt",Netral
Sebanyak 17 siswa SMPN 1 Kendal alami gejala keracunan usai menyantap Makan Bergizi Gratis. Penyebab keracunan itu diduga dari menu sayur pakcoi. https://t.co/oWyNFSlwxj,Netral
Dapur MBG Polres OKI Terapkan Sanitasi Ketat Antisipasi Risiko Keracunan. SPPG Polres Ogan Komering Ilir menjadi salah satu dapur yang menyalurkan makan bergizi gratis (MBG). SPPG ini berkomitmen menjaga kualitas dan higienitas mulai dari penyiapan bahan hingga didistribusikan. https://t.co/ki8yKF5FHp,Positif
"Cegah Keracunan 2026, BGN Siap Tutup Dapur Makan Bergizi Gratis

https://t.co/UnEg7brtdH",Netral
Kasus keracunan akibat menu Makan Bergizi Gratis di Kabupaten Bandung Barat kembali terjadi. Sebanyak 21 siswa SMP mengalami gejala keracunan. https://t.co/ug9sYDolSD,Netral
"Sebanyak 80 siswa di Raja Ampat, Papua Barat Daya, diduga keracunan setelah menyantap menu Makan Bergizi Gratis. Mereka kini mendapatkan penanganan di rumah sakit. https://t.co/wiXqJUymxc",Netral
"Sebanyak 50 siswa SD dan SMA diduga mengalami keracunan usai menyantap menu makan bergizi gratis di Bogor Selatan. Para siswa alami mual, pusing hingga muntah. https://t.co/MqheE6113z",Netral
Presiden Prabowo tanggapi kasus keracunan Makan Bergizi Gratis. Dia mengaku kerap salah makan saat di rumah lantaran kurang cuci tangan. https://t.co/nkNk4nVVEH,Netral
Makan Bergizi Gratis meningkatkan konsumsi produk pangan lokal. #MBGDorongEkonomi https://t.co/BuVCUeKQyk,Netral
"Dukung Program Makan Bergizi Gratis untuk anak-anak di Papua 
#papua #papuatengah #papuahits #jayapura #nabire #jayawijaya #merauke https://t.co/puA4SJcnra",Netral
"HAHAHAHAH akui sajalah ikn ini flop?? makan siang gratis otw mangkrak juga, yakinlah🤣 jokowi dan prabowo spesialis buang² anggaran demi project tolol dan ga sustain🫵🏽🤣",Negatif
"gpp, yg penting anak² dpt MAKAN BERGIZI GRATIS
mau angkutan umum mahal, gas melon susah, bbm subsidi langka, pajak naik. Ga masalah",Negatif
Program makan siang gratis,Netral
"Makan Bergizi Gratis membantu memperkenalkan makanan bergizi dan lokal kepada masyarakat luas, mendukung UMKM untuk berkembang. #MBGDorongEkonomi",Positif
Fulan mengusulkan french fries + cheeseburger McD jadi menu program makan bergizi gratis,Netral
"ak loh UMKM pangan yang jadi lebih stabil berkat makan bergizi gratis, solusi keren #MBGDorongEkonomi",Positif
"Pasutri Berhenti Jadi Relawan Makan Siang Gratis karena Gaji Tak Jelas, Tiap Hari Kerja Jam 1 Pagi
 
https://t.co/9eQqRrlgk2 via @tribunnews",Negatif
Program makan bergizi gratis memperkuat kemandirian ekonomi masyarakat. #MBGDorongEkonomi,Netral
Makan Bergizi Gratis adalah harapan baru buat UMKM pangan bangkit. Ayo partisipasi! #MBGDorongEkonomi,Netral
Program Makan Bergizi Gratis menjadi peluang emas bagi usaha kecil di sektor pangan. #MBGDorongEkonomi,Netral
UMKM pangan dapat kesempatan emas lewat program makan bergizi gratis #MBGDorongEkonomi,Netral
(HOAX) Makan Bergizi Gratis MBG MEMBUAT SISWA MUNTAH https://t.co/rvHgT2Qt3E,Netral
Gue gapapa bayar pajak mahal buat makan siang gratis asal makanannya begini. RIDHO,Positif
"Dengan Makan Bergizi Gratis, ekonomi jalan, UMKM makin eksis, masyarakat pun makin sehat #MBGDorongEkonomi",Positif
UMKM pangan naik daun gara-gara Makan Bergizi Gratis. Dampak ekonominya tembus semua sektor #MBGDorongEkonomi,Positif
Program Makan Bergizi Gratis menjadi peluang besar bagi UMKM untuk berkembang. #MBGDorongEkonomi,Positif
"Kalau kita dukung Makan Bergizi Gratis, UMKM pangan bisa berkembang pesat. Biar semua merasakan manfaat ekonominya #MBGDorongEkonomi",Positif
UMKM pangan jadi lebih inovatif dengan dukungan Makan Bergizi Gratis #MBGDorongEkonomi,Netral
"Makan bergizi gratis dorong UMKM pangan biar lebih produktif, kesejahteraan kian terasa #MBGDorongEkonomi https://t.co/kmO1GT2lkA",Netral
"TNI-Polri ikut serta mendukung program Makan Bergizi Gratis untuk mewujudkan Asta Cita.

#MakanBergiziBangunNegeri #tni #polripresisi #prabowo https://t.co/U2q2BfRtjP",Netral
